price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,manufacturer
2500,1998.0,chevrolet suburban,good,8.0,gas,76431.0,automatic,SUV,unknown,False,2018-06-24,44,chevrolet
9500,2004.0,jeep wrangler,excellent,6.0,gas,133000.0,manual,SUV,blue,True,2019-04-13,44,jeep
30000,2016.0,cadillac escalade,excellent,8.0,gas,125000.0,automatic,SUV,black,False,2019-01-07,49,cadillac
3995,2009.0,ford focus se,excellent,4.0,gas,97000.0,manual,sedan,blue,False,2018-06-14,71,ford
5995,2009.0,hyundai santa fe,excellent,6.0,gas,117000.0,automatic,SUV,brown,True,2019-04-17,35,hyundai
3995,2008.0,chevrolet impala,good,6.0,gas,104000.0,automatic,sedan,blue,False,2019-02-22,27,chevrolet
24000,2016.0,chevrolet colorado,excellent,6.0,gas,71000.0,automatic,pickup,brown,True,2018-12-26,53,chevrolet
15900,2007.0,chevrolet silverado,good,8.0,gas,142000.0,automatic,truck,unknown,True,2019-02-04,20,chevrolet
9500,2012.0,toyota camry,excellent,4.0,gas,115000.0,automatic,sedan,grey,False,2018-08-29,34,toyota
5950,2013.0,dodge grand caravan,good,6.0,gas,126000.0,automatic,mini-van,grey,False,2018-10-15,11,dodge
16990,2007.0,ford mustang,good,4.0,gas,61211.0,automatic,coupe,red,False,2018-09-18,28,ford
7800,2004.0,toyota 4runner,good,8.0,gas,211000.0,automatic,SUV,unknown,True,2019-03-22,63,toyota
41990,2018.0,chevrolet silverado 2500hd,good,8.0,diesel,21467.0,automatic,truck,grey,True,2018-07-07,17,chevrolet
2700,2007.0,ford edge,excellent,6.0,gas,168890.0,automatic,SUV,unknown,False,2018-07-26,19,ford
16500,2014.0,chevrolet silverado 1500,excellent,8.0,gas,90000.0,automatic,truck,silver,True,2018-08-03,102,chevrolet
16900,2017.0,nissan rogue,excellent,4.0,gas,36000.0,automatic,SUV,unknown,True,2019-01-30,94,nissan
6995,2013.0,chevrolet cruze,excellent,4.0,gas,123000.0,automatic,sedan,white,False,2018-08-22,55,chevrolet
23900,2013.0,chevrolet silverado 1500,good,8.0,gas,114381.0,automatic,truck,red,True,2018-09-13,16,chevrolet
38995,2016.0,ford f-250 sd,good,8.0,diesel,137544.0,automatic,truck,custom,True,2018-10-30,44,ford
31500,2015.0,ram 2500,good,8.0,gas,145838.0,automatic,truck,unknown,True,2019-03-28,90,ram
21000,2011.0,toyota tundra,good,8.0,gas,155907.0,automatic,truck,black,True,2019-04-11,9,toyota
12995,2011.0,gmc sierra 1500,good,8.0,gas,124635.0,automatic,truck,white,False,2018-05-08,21,gmc
10995,2009.0,honda pilot,good,6.0,gas,128520.0,automatic,SUV,unknown,True,2018-09-19,54,honda
35971,2016.0,ford f-150,excellent,6.0,gas,29954.0,automatic,truck,silver,True,2019-01-28,31,ford
54508,2018.0,ram 2500,excellent,8.0,gas,11203.0,automatic,truck,grey,True,2018-11-01,21,ram
12994,2015.0,nissan rogue,excellent,4.0,gas,103820.0,automatic,wagon,black,True,2018-06-22,16,nissan
33311,2008.0,jeep wrangler,excellent,6.0,gas,28286.0,automatic,SUV,white,True,2019-01-02,56,jeep
59589,2019.0,chevrolet silverado 2500hd,excellent,8.0,diesel,3079.0,automatic,truck,white,True,2019-01-21,18,chevrolet
5495,2004.0,jeep liberty,excellent,6.0,gas,106498.0,automatic,SUV,black,False,2019-02-25,42,jeep
4250,1993.0,ford f-250,fair,8.0,diesel,242000.0,automatic,truck,unknown,True,2019-03-20,70,ford
34500,2018.0,ford explorer,excellent,6.0,gas,24822.0,automatic,SUV,unknown,True,2018-12-10,35,ford
15500,2008.0,ford f250 super duty,good,10.0,gas,216736.0,automatic,truck,black,True,2018-08-06,25,ford
13500,2016.0,kia sorento,good,4.0,gas,99000.0,automatic,SUV,custom,False,2019-02-15,36,kia
4000,2001.0,chevrolet silverado 1500,good,8.0,gas,180000.0,automatic,truck,silver,True,2019-01-14,77,chevrolet
9500,2010.0,jeep grand cherokee,excellent,6.0,gas,121703.0,automatic,wagon,custom,False,2018-08-21,67,jeep
4995,2001.0,ford expedition,excellent,8.0,gas,251904.0,automatic,SUV,white,True,2019-01-20,41,ford
7000,2000.0,gmc sierra,fair,8.0,gas,133500.0,automatic,truck,grey,True,2018-06-13,19,gmc
19995,2010.0,toyota tundra,good,8.0,gas,112484.0,automatic,truck,blue,True,2018-05-02,66,toyota
21900,2014.0,chevrolet tahoe,good,8.0,gas,129562.0,automatic,SUV,unknown,False,2019-03-17,71,chevrolet
2000,1998.0,gmc sierra 2500hd,fair,8.0,gas,170000.0,automatic,pickup,green,False,2018-06-13,59,gmc
49995,2017.0,ford f-250 sd,good,8.0,diesel,93329.0,automatic,truck,white,True,2018-07-17,38,ford
22995,2012.0,jeep wrangler unlimited,good,6.0,gas,153680.0,automatic,SUV,silver,True,2018-11-25,42,jeep
43000,2015.0,gmc sierra 2500hd,good,8.0,diesel,159853.0,automatic,truck,white,True,2018-09-07,1,gmc
6500,2012.0,dodge charger,good,6.0,gas,174507.0,automatic,sedan,black,False,2019-02-13,28,dodge
7500,2011.0,ram 2500,excellent,8.0,gas,196000.0,automatic,pickup,unknown,True,2018-11-18,29,ram
4700,2007.0,nissan maxima,good,6.0,gas,142000.0,automatic,sedan,blue,False,2019-02-07,46,nissan
11679,2014.0,volkswagen jetta,excellent,4.0,diesel,64208.0,automatic,sedan,grey,False,2019-04-05,39,volkswagen
6000,2005.0,chevrolet silverado,fair,8.0,gas,245000.0,automatic,pickup,unknown,True,2018-08-06,54,chevrolet
5200,2013.0,chevrolet cruze,good,4.0,gas,83600.0,manual,sedan,white,False,2018-10-02,26,chevrolet
18000,2014.0,ford explorer,excellent,6.0,gas,76770.0,automatic,SUV,white,True,2019-04-11,92,ford
10000,2010.0,chrysler town & country,excellent,6.0,gas,101518.0,automatic,mini-van,unknown,False,2018-11-22,26,chrysler
42000,2017.0,chevrolet silverado,like new,8.0,gas,7421.0,automatic,truck,white,True,2019-02-14,77,chevrolet
6400,2005.0,ford mustang,excellent,6.0,gas,82000.0,automatic,coupe,red,False,2018-11-28,57,ford
6990,2008.0,gmc sierra 1500,excellent,6.0,gas,121419.0,automatic,pickup,white,False,2019-03-22,20,gmc
8000,2010.0,chevrolet suburban,excellent,8.0,gas,127128.5,automatic,SUV,black,True,2018-10-13,16,chevrolet
3600,2003.0,nissan frontier,good,6.0,gas,235400.0,manual,truck,black,True,2018-11-27,19,nissan
3000,2006.0,honda civic,good,4.0,gas,0.0,automatic,sedan,silver,False,2018-06-02,37,honda
6500,2010.0,toyota prius,good,4.0,hybrid,139076.0,automatic,hatchback,red,False,2018-07-21,49,toyota
25500,2013.0,chevrolet silverado,excellent,8.0,gas,46850.0,automatic,truck,blue,True,2018-11-12,55,chevrolet
42500,2016.0,chevrolet silverado,like new,8.0,gas,7567.0,automatic,pickup,black,True,2019-02-01,61,chevrolet
6800,2010.0,ford explorer,excellent,6.0,gas,106700.0,automatic,SUV,silver,True,2018-08-16,57,ford
7500,2001.0,chevrolet silverado 1500,excellent,8.0,gas,114000.0,automatic,truck,black,True,2018-08-18,22,chevrolet
6500,2009.0,toyota camry,good,4.0,gas,110800.0,automatic,sedan,black,False,2018-07-24,92,toyota
20990,2014.0,ram 2500,good,8.0,gas,90000.0,automatic,truck,white,True,2018-07-18,15,ram
15990,2005.0,toyota tundra,good,8.0,gas,66697.0,automatic,truck,unknown,True,2018-07-09,13,toyota
16490,2013.0,chevrolet silverado 3500hd,good,8.0,gas,174100.0,automatic,truck,white,True,2018-10-17,19,chevrolet
13490,2012.0,ford econoline,good,8.0,gas,80836.0,automatic,truck,white,False,2018-09-18,34,ford
19990,2014.0,ford econoline,good,8.0,gas,64474.0,automatic,truck,white,False,2018-10-30,24,ford
20990,2015.0,ford f-250 sd,good,8.0,gas,134794.0,automatic,truck,unknown,True,2019-03-11,94,ford
29490,2015.0,ford f-350 sd,good,8.0,diesel,112150.0,automatic,truck,white,True,2018-07-16,64,ford
6750,1998.0,jeep cherokee,good,6.0,gas,132000.0,manual,offroad,custom,True,2019-03-29,82,jeep
17990,2016.0,ford econoline,good,8.0,gas,122637.0,automatic,truck,yellow,False,2018-11-01,51,ford
15990,2012.0,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,unknown,True,2019-04-01,36,ford
16700,2015.0,toyota camry,excellent,6.0,gas,42500.0,automatic,sedan,brown,False,2018-05-28,20,toyota
9500,2014.0,toyota camry,good,6.0,gas,90000.0,automatic,sedan,grey,False,2018-06-02,77,toyota
1499,2000.0,toyota corolla,excellent,4.0,gas,148577.0,automatic,sedan,red,False,2018-11-13,32,toyota
3800,2010.0,toyota sienna,good,6.0,gas,200000.0,automatic,mini-van,silver,False,2018-12-10,25,toyota
17990,2016.0,ford econoline,good,8.0,gas,122974.0,automatic,truck,yellow,False,2018-05-22,52,ford
9990,2005.0,ford f-250 sd,good,8.0,gas,70849.0,automatic,truck,white,False,2018-07-01,36,ford
32990,2016.0,ford f-250 sd,good,8.0,gas,5031.0,automatic,truck,black,True,2018-12-05,61,ford
24990,2006.0,ford f-350 sd,good,8.0,gas,65603.0,automatic,truck,red,True,2018-10-20,36,ford
24990,2012.0,ford f-250 sd,good,8.0,gas,18005.0,automatic,truck,green,True,2019-03-11,4,ford
8300,2014.0,ford escape,excellent,4.0,gas,99000.0,automatic,SUV,silver,False,2018-07-17,31,ford
21990,2013.0,chevrolet silverado 3500hd,good,8.0,gas,99748.0,automatic,truck,white,False,2018-07-29,49,chevrolet
18490,2015.0,ford f-250 sd,good,8.0,gas,78285.5,automatic,truck,white,True,2018-10-28,67,ford
22990,2003.0,gmc sierra 2500hd,good,8.0,diesel,81522.0,automatic,truck,blue,True,2018-11-13,55,gmc
14990,2012.0,chevrolet silverado 2500hd,good,8.0,gas,177877.0,automatic,truck,white,True,2018-11-04,11,chevrolet
5990,2008.0,ford explorer,good,6.0,gas,137809.0,automatic,SUV,black,True,2019-02-10,74,ford
22990,2007.0,chevrolet silverado 3500hd,good,8.0,gas,64185.0,automatic,truck,white,True,2018-09-11,3,chevrolet
19990,2008.0,ford f-350 sd,good,8.0,gas,54561.0,automatic,truck,white,False,2018-11-29,27,ford
1700,2000.0,jeep grand cherokee,good,6.0,gas,117000.0,automatic,SUV,unknown,False,2018-05-29,32,jeep
22000,2016.0,ram 1500,good,8.0,gas,68000.0,automatic,pickup,unknown,True,2018-07-27,30,ram
4250,2003.0,honda accord,excellent,4.0,gas,161397.0,automatic,sedan,grey,False,2018-08-01,22,honda
4950,2006.0,chevrolet trailblazer,excellent,6.0,gas,99000.0,automatic,SUV,purple,True,2018-12-07,34,chevrolet
5995,2005.0,jeep grand cherokee laredo,good,8.0,gas,123425.0,automatic,SUV,silver,True,2018-10-30,49,jeep
6950,2005.0,chevrolet silverado 1500,excellent,8.0,gas,150000.0,automatic,pickup,black,True,2019-01-15,64,chevrolet
23900,2015.0,jeep wrangler unlimited,excellent,6.0,gas,62299.0,automatic,SUV,white,True,2018-07-26,55,jeep
14995,2013.0,ford explorer,excellent,6.0,gas,99840.0,automatic,wagon,unknown,True,2018-10-15,37,ford
14995,2008.0,gmc sierra 2500hd,excellent,8.0,gas,122922.0,automatic,truck,blue,True,2018-12-17,20,gmc
9995,2010.0,chevrolet colorado,excellent,5.0,gas,124646.0,automatic,truck,silver,True,2018-06-09,96,chevrolet
8995,2011.0,ford escape,excellent,6.0,gas,123025.0,automatic,wagon,grey,True,2018-09-19,45,ford
11495,2015.0,chevrolet equinox,excellent,4.0,gas,86461.0,automatic,wagon,black,True,2018-12-07,38,chevrolet
25995,2015.0,chevrolet silverado 2500hd,excellent,8.0,gas,119273.0,automatic,truck,custom,True,2018-06-06,70,chevrolet
17995,2008.0,chevrolet silverado 2500hd,excellent,8.0,gas,62736.0,automatic,truck,custom,True,2019-03-29,54,chevrolet
13995,2009.0,gmc sierra 1500,excellent,8.0,gas,129986.0,automatic,truck,unknown,True,2019-02-02,39,gmc
10995,2011.0,subaru forester,excellent,4.0,gas,65378.0,automatic,SUV,unknown,True,2018-05-12,47,subaru
6995,2010.0,chevrolet traverse,excellent,6.0,gas,150015.0,automatic,wagon,silver,True,2018-09-08,23,chevrolet
17995,2011.0,chevrolet silverado 2500hd,excellent,8.0,gas,123025.0,automatic,truck,white,True,2018-11-11,17,chevrolet
12995,2009.0,chevrolet silverado 1500,excellent,8.0,gas,111526.0,automatic,truck,black,True,2019-01-07,54,chevrolet
10898,2006.0,toyota tundra,excellent,8.0,gas,132850.0,automatic,pickup,red,True,2019-03-28,23,toyota
3350,1998.0,honda civic,like new,4.0,gas,121000.0,automatic,hatchback,unknown,False,2019-04-10,16,honda
39999,2015.0,gmc sierra 2500hd,excellent,8.0,diesel,82275.0,automatic,truck,blue,True,2018-12-18,30,gmc
7900,2010.0,toyota rav4,good,6.0,gas,183515.0,automatic,SUV,silver,False,2018-12-05,110,toyota
24999,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,123188.0,automatic,truck,white,True,2018-10-12,79,chevrolet
8999,2015.0,chevrolet impala,good,6.0,gas,78285.5,automatic,sedan,red,False,2019-03-23,85,chevrolet
39999,2015.0,gmc sierra 2500hd,excellent,8.0,diesel,118571.0,automatic,truck,black,True,2019-02-20,62,gmc
33999,2013.0,chevrolet silverado 3500hd,excellent,8.0,diesel,94000.0,automatic,truck,unknown,True,2018-05-23,25,chevrolet
9995,2013.0,ford fusion se,excellent,4.0,gas,73597.0,automatic,sedan,white,False,2019-02-05,49,ford
8500,2003.0,ford f250 super duty,good,8.0,diesel,300000.0,automatic,pickup,unknown,False,2019-04-08,33,ford
24900,2015.0,chevrolet colorado,good,6.0,gas,60611.0,automatic,truck,red,True,2018-09-24,25,chevrolet
18995,2013.0,gmc sierra 1500,good,8.0,gas,95356.0,automatic,truck,unknown,True,2018-09-28,23,gmc
17500,2008.0,jeep wrangler,good,6.0,gas,124058.0,automatic,wagon,silver,True,2018-10-21,50,jeep
24900,2010.0,ram 2500,good,6.0,diesel,96837.0,automatic,truck,green,True,2018-09-04,31,ram
17900,2011.0,jeep wrangler unlimited,good,6.0,gas,114671.0,automatic,wagon,unknown,True,2018-12-15,58,jeep
23800,2014.0,chevrolet tahoe,good,8.0,gas,90000.0,automatic,SUV,black,True,2018-10-16,57,chevrolet
19900,2015.0,jeep grand cherokee,good,6.0,gas,78285.5,automatic,wagon,grey,True,2019-03-27,50,jeep
19995,2007.0,ram 2500,good,6.0,diesel,127325.0,automatic,truck,grey,True,2018-07-14,6,ram
27500,2010.0,chevrolet silverado 2500hd,good,8.0,diesel,127381.0,automatic,truck,blue,True,2018-10-01,19,chevrolet
19500,2013.0,ram 1500,good,8.0,gas,84150.0,automatic,truck,black,True,2018-05-21,57,ram
24800,2014.0,chevrolet silverado 2500hd,good,8.0,gas,32915.0,automatic,truck,blue,False,2018-08-19,21,chevrolet
18000,2002.0,gmc sierra 2500hd,good,8.0,diesel,198500.0,manual,pickup,unknown,True,2018-09-09,22,gmc
6499,2016.0,nissan versa,like new,4.0,gas,59883.0,manual,sedan,unknown,False,2018-05-14,14,nissan
13665,2013.0,kia sorento,excellent,4.0,gas,99840.0,automatic,SUV,silver,True,2018-05-21,9,kia
5400,2012.0,nissan sentra,excellent,4.0,gas,124895.0,automatic,sedan,white,False,2018-12-02,67,nissan
10995,2008.0,jeep wrangler,excellent,6.0,gas,179176.0,automatic,SUV,silver,True,2018-05-06,23,jeep
5850,2007.0,toyota highlander,excellent,6.0,gas,142972.0,automatic,SUV,black,True,2018-05-18,9,toyota
3199,2009.0,chevrolet impala,good,6.0,gas,131456.0,automatic,sedan,white,False,2019-01-07,17,chevrolet
6990,2012.0,nissan rogue,excellent,4.0,gas,110000.0,automatic,SUV,black,True,2018-10-02,35,nissan
7995,2011.0,honda cr-v,good,4.0,gas,86694.0,automatic,SUV,unknown,True,2019-02-19,108,honda
6495,2007.0,acura tl,excellent,6.0,gas,146000.0,automatic,sedan,unknown,False,2018-07-22,71,acura
4999,2007.0,honda civic,good,4.0,gas,142000.0,automatic,coupe,grey,False,2019-01-07,42,honda
4200,2010.0,dodge grand caravan,good,6.0,gas,114250.0,automatic,mini-van,unknown,False,2018-08-15,88,dodge
36900,2014.0,ford f-250 super duty,excellent,8.0,gas,47606.0,automatic,truck,white,True,2019-03-23,87,ford
14000,2006.0,gmc sierra,good,8.0,gas,150839.0,automatic,truck,unknown,True,2019-02-07,37,gmc
18487,2017.0,chevrolet equinox,excellent,4.0,gas,33392.0,automatic,SUV,black,True,2018-06-04,42,chevrolet
46500,2018.0,chevrolet tahoe,excellent,8.0,gas,18778.0,automatic,SUV,blue,True,2018-08-27,46,chevrolet
28469,2014.0,ford f-150,excellent,6.0,gas,83436.0,automatic,truck,red,True,2019-04-07,4,ford
24699,2017.0,gmc acadia,excellent,6.0,gas,35256.0,automatic,SUV,black,True,2018-12-20,35,gmc
12900,2002.0,chevrolet silverado,good,8.0,diesel,278417.0,automatic,pickup,grey,True,2019-03-16,8,chevrolet
18900,2013.0,ford explorer,excellent,6.0,gas,47806.0,automatic,SUV,red,True,2018-07-23,29,ford
9000,2002.0,ram 2500,good,6.0,diesel,244627.0,manual,truck,white,False,2019-02-01,74,ram
46601,2018.0,chevrolet silverado 1500,excellent,8.0,gas,2067.0,automatic,truck,white,True,2018-11-20,9,chevrolet
27932,2017.0,ford f-150,excellent,6.0,gas,49808.0,automatic,truck,black,True,2018-08-03,17,ford
8994,2014.0,volkswagen passat,excellent,4.0,gas,88674.0,automatic,sedan,blue,False,2018-12-14,38,volkswagen
7600,2007.0,chevrolet silverado 1500,good,8.0,gas,208263.0,automatic,pickup,black,False,2019-01-01,9,chevrolet
27957,2017.0,ford explorer,excellent,6.0,gas,41000.0,automatic,SUV,yellow,True,2018-11-22,6,ford
1000,2009.0,honda civic,fair,4.0,gas,143660.0,automatic,sedan,white,False,2019-02-25,29,honda
25545,2016.0,ford taurus,excellent,6.0,gas,23884.0,automatic,sedan,white,True,2018-06-19,43,ford
47244,2019.0,chevrolet silverado 1500,excellent,8.0,gas,3826.0,automatic,truck,white,True,2019-03-12,15,chevrolet
23991,2017.0,ford edge,excellent,6.0,gas,31876.0,automatic,SUV,blue,True,2018-07-23,33,ford
10995,2013.0,chevrolet equinox,excellent,4.0,gas,99840.0,automatic,SUV,unknown,False,2019-03-14,35,chevrolet
13495,2016.0,honda civic lx,like new,4.0,gas,5903.0,automatic,sedan,white,False,2019-04-03,45,honda
12900,2004.0,jeep wrangler,excellent,6.0,gas,156640.0,other,SUV,black,True,2018-09-09,15,jeep
5600,2008.0,ford f-250,good,8.0,gas,267000.0,automatic,truck,white,True,2018-05-02,136,ford
8999,2003.0,toyota tacoma,excellent,4.0,gas,150200.0,automatic,truck,silver,True,2019-01-06,69,toyota
2795,2002.0,honda odyssey,excellent,6.0,gas,196000.0,automatic,mini-van,silver,False,2018-05-24,59,honda
2795,2006.0,hyundai elantra,excellent,4.0,gas,164000.0,automatic,sedan,unknown,False,2018-05-14,7,hyundai
1000,1997.0,chevrolet silverado,fair,8.0,gas,225700.0,automatic,pickup,green,False,2018-12-08,42,chevrolet
4200,2010.0,dodge grand caravan,good,6.0,gas,114250.0,automatic,mini-van,silver,False,2019-01-11,8,dodge
4999,2007.0,honda civic,good,4.0,gas,83536.0,automatic,coupe,unknown,False,2018-06-17,15,honda
2895,2001.0,honda cr-v,good,4.0,gas,160475.0,automatic,SUV,red,True,2019-04-04,28,honda
13500,2019.0,honda civic,excellent,4.0,gas,7500.0,automatic,hatchback,grey,False,2019-04-10,54,honda
7995,2011.0,honda cr-v,good,4.0,gas,86694.0,automatic,SUV,silver,True,2018-05-31,19,honda
4800,2008.0,jeep grand cherokee laredo,good,6.0,gas,140000.0,automatic,SUV,brown,True,2018-11-19,10,jeep
5900,2007.0,ford expedition,good,8.0,gas,201356.0,automatic,SUV,blue,False,2018-12-14,31,ford
4295,2009.0,honda accord,excellent,4.0,gas,212655.0,manual,sedan,grey,False,2018-12-26,2,honda
10995,2012.0,nissan frontier,excellent,6.0,gas,113000.0,automatic,truck,white,True,2019-01-02,64,nissan
7356,2010.0,chevrolet impala,excellent,6.0,gas,113366.0,automatic,sedan,unknown,False,2018-12-13,3,chevrolet
3200,2004.0,toyota camry le,excellent,4.0,gas,184.0,manual,sedan,blue,False,2018-07-10,82,toyota
10950,2008.0,ram 1500,good,8.0,gas,140000.0,automatic,truck,black,True,2019-03-21,33,ram
8795,2012.0,honda civic,like new,4.0,gas,109379.0,automatic,sedan,silver,False,2018-06-10,24,honda
8500,2009.0,subaru forester,excellent,4.0,gas,99969.0,automatic,wagon,custom,True,2018-12-19,31,subaru
14500,2017.0,subaru forester,excellent,4.0,gas,89719.0,automatic,SUV,grey,True,2018-06-17,25,subaru
4950,2012.0,volkswagen jetta,excellent,4.0,gas,106.0,automatic,sedan,grey,False,2018-08-09,30,volkswagen
30000,2014.0,jeep wrangler unlimited,like new,6.0,gas,13500.0,automatic,SUV,unknown,True,2018-12-12,40,jeep
48000,2018.0,ram 3500,excellent,6.0,diesel,37500.0,automatic,truck,white,True,2018-12-14,16,ram
750,2000.0,nissan maxima,fair,6.0,gas,146000.0,automatic,sedan,unknown,False,2018-12-23,23,nissan
8900,2015.0,nissan altima,excellent,4.0,gas,78514.0,automatic,sedan,red,False,2019-01-25,79,nissan
2500,1998.0,chevrolet suburban,good,8.0,gas,76431.0,automatic,SUV,green,False,2019-01-29,129,chevrolet
10000,2000.0,toyota 4runner,good,6.0,gas,175000.0,automatic,SUV,black,True,2018-10-15,44,toyota
9300,2007.0,chevrolet suburban,good,8.0,gas,142000.0,automatic,SUV,black,False,2018-08-20,5,chevrolet
1800,2001.0,toyota camry,salvage,6.0,gas,249000.0,automatic,sedan,red,False,2018-09-06,17,toyota
4400,2009.0,toyota prius,good,4.0,gas,173660.0,automatic,sedan,grey,False,2018-08-24,19,toyota
7500,2000.0,ram 2500,good,8.0,gas,111376.0,automatic,truck,white,True,2018-10-18,47,ram
14700,2017.0,hyundai sonata,excellent,4.0,gas,42445.0,automatic,sedan,black,False,2019-02-20,30,hyundai
45000,2017.0,chevrolet silverado,excellent,8.0,gas,29700.0,automatic,pickup,blue,True,2018-08-28,25,chevrolet
12500,2007.0,ford f350 super duty,good,8.0,diesel,216000.0,automatic,truck,grey,True,2018-10-20,7,ford
1500,2012.0,honda accord,excellent,4.0,gas,61000.0,automatic,sedan,white,False,2018-08-12,14,honda
7999,2005.0,chevrolet silverado 1500,good,8.0,gas,185000.0,automatic,truck,unknown,False,2018-07-09,98,chevrolet
4700,2011.0,toyota camry le,good,4.0,gas,153635.0,automatic,sedan,black,False,2018-08-19,15,toyota
52344,2018.0,ford f-150,excellent,8.0,gas,4696.0,automatic,truck,blue,True,2018-06-28,7,ford
